Cluster,Age,Income,TotalChildren,Customer_Tenure,TotalSpent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
0,54.38901429646351,39218.90744920993,1.1993980436418359,4196.054928517682,238.1783295711061,3.343867569601204,1.09104589917231,4.267870579382994,6.4845748683220465
1,58.49633251833741,72530.26161369194,0.4180929095354523,4189.523227383863,1232.2286063569682,5.446210268948655,5.295843520782396,8.531784841075794,3.284841075794621
